age;Auditory;Kinaesthetic;Visual;Extrinsic Motivation;Intrinsic Motivation;Self-Efficacy;Study Time;Conscientiousness;CAO Points;Maths;English;Pass
31;2.5;5.0;7.5;9.375;7.5;7.5;6.25;7.5;0.0;0.0;0.0;Pass
25;2.5;3.78234004776459;8.71765995223541;8.7661700238823;7.19558501194115;7.90588665074514;5.6411700238823;6.28234004776459;173.0;31.0;17.0;Pass
31;2.5;5.0;7.5;9.375;7.5;7.5;6.25;7.5;0.0;0.0;0.0;Pass
26;2.5;3.89917320513632;8.60082679486368;9.65020669871592;7.77520669871592;7.5;7.90124019229552;7.86694226495456;211.0;24.0;23.0;Pass
19;2.5;2.5;10.0;8.125;6.875;8.33333333333333;5.0;5.0;355.0;64.0;34.0;Pass
23;2.5;3.26500941650011;9.23499058349989;8.50750470825005;7.06625235412503;8.07833019449997;5.38250470825005;5.76500941650011;246.0;44.0;24.0;Pass
19;2.4991612782469;2.5008387217531;10.0;8.12520968043827;6.875;8.33305375941563;5.0;5.0008387217531;355.0;64.0;34.0;Pass
24;3.45177209412213;1.54822790587787;10.0;8.125;8.06471511765267;8.01607596862596;6.90354418824427;6.26902945882951;314.0;43.0;26.0;Pass
31;2.54514993634075;4.95485006365925;7.5;9.38628748408519;7.52257496817037;7.5;6.27257496817037;7.48495002121975;8.0;1.0;1.0;Pass
29;2.5;5.0;7.5;9.14443797693821;7.96112404612359;6.88516793850189;4.86662786162924;6.27033587700377;120.0;13.0;21.0;Pass
19;2.5;2.5;10.0;8.99983278824948;6.37470737943659;7.16661092941649;7.99966557649896;7.49986065687457;423.0;51.0;49.0;Pass
19;2.71300114109181;2.28699885890819;10.0;8.07174971472705;6.92825028527295;8.2623329529694;5.26625142636476;5.07100038036394;359.0;63.0;36.0;Pass
29;2.5;5.0;7.5;9.375;8.26581967950915;8.18072860400813;7.7816393590183;8.0105464530061;0.0;0.0;0.0;Pass
19;3.56021513638552;3.56021513638552;7.87956972722895;8.93978486361448;6.7997310795181;7.14659495453816;8.40967729542172;6.74301062875505;429.0;47.0;47.0;Pass
19;1.43092458311003;4.63815083377995;8.93092458311003;8.93092458311003;7.85773114577751;7.85635847229666;8.12911802044255;6.55154097185005;370.0;39.0;47.0;Pass
26;1.56127226538956;5.93872773461044;7.5;8.67095419904217;7.5;7.81290924487015;6.01531806634739;6.24836302051942;85.0;7.0;15.0;Pass
18;2.5;5.54980219341815;6.95019780658185;7.07470329012722;6.31225274177268;5.73306959122419;7.63745054835454;5.87483516118179;302.0;9.0;32.0;Fail
19;2.5;2.5;10.0;6.25;6.25;6.66666666666667;3.75;3.33333333333333;384.0;64.0;34.0;Fail
26;2.5;7.11330543272197;5.38669456727803;9.41995814908296;8.79495814908296;9.22661086544394;9.61330543272197;8.2344072436293;43.0;1.0;5.0;Fail
26;2.5;7.28072564059403;5.21927435940597;9.67108846089104;9.04608846089104;9.56145128118806;9.78072564059403;8.4576341874587;24.0;1.0;3.0;Fail
20;2.5;4.51439139724243;7.98560860275757;7.76079354793183;7.25719569862122;8.00959426482829;5.26079354793183;6.69065232873739;274.0;42.0;8.0;Fail
18;2.5;5.0;7.5;6.69475632719696;5.625;5.0;6.16573101840913;5.41666666666667;306.0;25.0;46.0;Fail
19;2.17412833939306;3.15174332121387;9.67412833939306;6.16853208484827;6.16853208484827;6.66666666666667;3.58706416969653;3.4962691636368;380.0;60.0;34.0;Fail
19;3.39577263919637;4.10422736080363;7.5;6.47394315979909;5.84894315979909;3.50704560133939;6.82817052060273;5.71525754639879;289.0;19.0;38.0;Fail
19;2.96918192994781;2.03081807005219;10.0;6.95377289492171;6.36729548248695;6.66666666666667;3.5154090350261;3.80251526328114;353.0;55.0;35.0;Fail
19;2.40929296240211;2.59070703759789;10.0;6.31803027819842;6.29535351879895;6.66666666666667;3.75;3.39380469173193;377.0;62.0;34.0;Fail
18;2.5;5.37724248948507;7.12275751051493;6.5329318671138;5.81362124474254;5.25149499299005;7.5;5.41666666666667;293.0;16.0;38.0;Fail
19;2.5;3.64980882557575;8.85019117442425;6.82490441278787;5.96254779360606;6.28339705814142;6.62452206393937;4.86641176743433;417.0;55.0;47.0;Fail
19;3.37715541769285;2.5;9.12284458230715;6.90786656326964;6.25;7.25143694512856;3.75;4.06429618141071;404.0;67.0;42.0;Fail
18;3.42896937567275;5.0;6.57103062432725;7.41121171959094;5.16051531216362;5.92896937567275;6.33878828040906;4.33286906171512;238.0;39.0;36.0;Fail
19;2.38897682807874;2.72204634384252;9.88897682807874;6.30551158596063;6.27775579298032;6.74068211461417;3.91653475788189;3.5183719532021;381.0;62.0;35.0;Fail
18;2.47706009366084;5.02293990633916;7.5;6.23279507024563;5.625;5.0;7.48853004683042;5.42048998438986;275.0;9.0;34.0;Fail
18;1.92054027633276;5.57945972366724;7.5;6.39486493091681;6.05959479275043;5.57945972366724;8.07945972366724;5.70639652850029;314.0;26.0;37.0;Fail
20;5.82032689882908;2.5;6.67967310117092;8.11524517412181;6.24024517412181;4.98699356549575;6.64065379765816;6.52344229960969;560.0;76.0;74.0;Pass
20;5.81164779840037;2.5;6.68835220159963;8.10873584880028;7.5;7.22945073386654;8.73373584880028;7.08333333333333;546.0;70.0;74.0;Pass
20;4.52985694806557;2.97014305193443;7.5;7.38246423701639;7.61753576298361;7.18657129871038;7.77239271104918;6.37811875543169;546.0;68.0;70.0;Pass
20;2.95409158337861;6.59181683324277;5.45409158337861;6.98852289584465;6.13647710415535;7.3486361388738;7.61352289584465;5.56803052779287;568.0;79.0;73.0;Pass
20;2.03395238844678;7.5;5.46604761155322;6.99151190288831;6.25;7.03395238844678;7.61651190288831;5.02829365703898;574.0;78.0;71.0;Pass
20;3.81886360817589;3.68113639182411;7.5;7.79528409795603;7.5;7.5;6.94386360817589;6.88647726802932;525.0;71.0;70.0;Pass
25;5.96757141116541;2.5;6.53242858883459;6.77432144162594;7.5;6.85495239255639;7.39932144162594;7.24459523519424;476.0;48.0;62.0;Pass
20;5.0;2.29940583638381;7.70059416361619;7.55014854090405;7.39970291819191;7.4331352787946;7.82410875457572;6.94960389092254;500.0;67.0;63.0;Pass
22;3.22798653913196;6.04402692173608;5.72798653913196;6.69300336521701;5.52201346086804;6.77201346086804;7.68199663478299;5.90199102608797;481.0;77.0;61.0;Pass
20;5.20002591598313;2.5;7.29997408401687;7.39998704200843;7.39998704200843;7.5;7.62493521004217;6.78329445935863;538.0;71.0;68.0;Pass
20;5.0;2.5;7.5;7.5;7.57549649104476;7.5;7.59652456268668;7.08333333333333;497.0;65.0;64.0;Pass
21;5.0;2.5;7.5;7.5;6.18489759392105;4.91319679189473;4.72005120303947;6.43663253130702;474.0;66.0;61.0;Pass
20;2.83703666063957;7.16296333936043;5.0;7.04351833031978;5.99722250452032;7.38765444645348;7.24722250452032;5.41666666666667;552.0;74.0;71.0;Pass
20;2.5;7.5;5.0;7.04607259263867;6.59214518527733;7.72809679018489;7.5;5.758811851944;554.0;67.0;74.0;Pass
20;4.17945973691531;4.14108052616939;6.67945973691531;7.5;6.24040519731352;5.53423377180783;5.82054026308469;6.38675671051412;539.0;64.0;70.0;Pass
20;2.43842997995671;7.43842997995671;5.12314004008658;6.90578501002165;6.31157002004329;7.5;7.56157002004329;5.48849835671717;577.0;82.0;74.0;Pass
20;6.22214152826928;3.72214152826928;5.05571694346145;7.5;6.88892923586536;7.90738050942309;6.5973230896634;6.0648820597756;476.0;51.0;71.0;Pass
24;5.0;2.5;7.5;8.18832278338959;7.27055907220347;8.41776371118613;8.81332278338959;7.23629395186435;344.0;46.0;43.0;Pass
20;5.0;3.29686936398502;6.70313063601498;7.5;6.02343468199251;4.69791290932335;5.19921734099626;6.51562312132834;544.0;79.0;69.0;Pass
20;5.0;3.34009155456442;6.65990844543558;7.28997711135889;5.41497711135889;5.00675822123109;5.84009155456442;5.96996948181186;536.0;73.0;65.0;Pass
20;4.89245204429608;2.60754795570392;7.5;7.47311301107402;7.47311301107402;7.39245204429608;7.93679107751814;7.04748401476536;536.0;73.0;68.0;Pass
20;4.58746863878332;2.91253136121668;7.5;7.44843357984792;7.44843357984792;7.5;8.27969926045625;7.11771094676806;542.0;74.0;69.0;Pass
20;2.31921177415643;7.5;5.18078822584357;6.875;6.29519705646089;7.5;7.68078822584357;5.56732352153631;576.0;82.0;74.0;Pass
20;2.76790816686116;4.73209183313884;7.5;6.94197704171529;6.74104591656942;5.65472788875923;4.16296556257294;5.69197704171529;526.0;70.0;66.0;Pass
19;1.79863016121089;7.5;5.70136983878911;7.22568491939455;6.25;7.5;7.67534245969728;5.76735158606122;553.0;67.0;74.0;Pass
19;2.8776402969379;4.6223597030621;7.5;7.76529496288276;5.89029496288276;5.58157313537474;6.32647481441381;6.42686330858851;531.0;59.0;71.0;Pass
20;3.95722053362988;2.5;8.54277946637012;8.28208459977759;6.40708459977759;5.20944613303679;6.30347433296265;6.77138973318506;541.0;70.0;59.0;Pass
19;3.54498352040537;3.95501647959463;7.5;7.42063117984799;6.06812294005067;7.84832784013512;8.125;6.89374313350224;541.0;59.0;64.0;Fail
28;3.20827736810315;6.08344526379369;5.70827736810315;7.32293065797421;8.04172263189685;7.73609245603438;6.78120802607737;6.90275912270105;242.0;14.0;42.0;Fail
32;0.0;7.5;7.5;6.875;5.88844289071858;5.83333333333333;3.86491783196107;4.69355244810382;152.0;14.0;23.0;Fail
23;2.5;5.8695735031506;6.6304264968494;7.09239337578765;7.9347867515753;7.5;5.84239337578765;7.75361766456626;211.0;18.0;17.0;Fail
27;2.5;7.5;5.0;7.9249646095559;8.3250353904441;7.21669026029607;5.18758847611025;7.23328614607453;245.0;14.0;48.0;Fail
20;0.881818469497375;6.61818153050262;7.5;7.42727229575394;5.625;6.07878768700175;6.80227229575394;5.26969692175044;485.0;75.0;42.0;Fail
26;1.77551827044226;4.11224086477887;9.11224086477887;7.27806021619472;7.09693978380528;7.5;7.5;5.47109246855446;85.0;16.0;18.0;Pass
20;3.14720358583145;4.35279641416855;7.5;7.80139820708428;6.11040268937359;7.5;7.96319910354214;6.77453393097191;379.0;52.0;64.0;Pass
27;0.0;5.40744444413576;9.59255555586424;7.90744444413576;7.3843055551697;7.77162962942384;7.90744444413576;5.12659259218102;0.0;0.0;0.0;Pass
22;3.60869013413321;5.0;6.39130986586679;7.57065493293339;6.17934506706661;6.76087324391119;6.18479226526688;6.29710328862226;325.0;31.0;41.0;Pass
18;1.1344853672199;6.3655146327801;7.5;7.92543201270746;7.21637865819503;4.73390935027661;6.53362134180497;6.06091910546335;377.0;40.0;67.0;Pass
24;1.33917242754251;4.33041378622875;9.33041378622875;8.00218966032844;6.70760344655719;7.27680459540958;7.5;4.80652873792375;134.0;22.0;17.0;Pass
18;2.5;5.7814654748654;6.7185345251346;8.5157327374327;6.21109910614905;7.2395115083782;7.92963363128365;6.53642242085577;403.0;49.0;70.0;Pass
35;2.5;5.0;7.5;8.40399734734092;6.46199204202276;6.38401061063632;7.84600265265908;6.66666666666667;237.0;30.0;38.0;Pass
18;2.5;5.0;7.5;7.82379252719693;5.47439626359846;6.89758505439386;7.52258505439386;6.26505670292924;410.0;52.0;58.0;Pass
24;0.977783201960847;5.0;9.02221679803915;7.25555419950979;6.14166259852936;6.52221679803915;6.76666259852936;4.74629720032681;139.0;18.0;9.0;Pass
18;1.22335550899152;6.68442966067232;7.09221483033616;7.39805370758404;7.09221483033616;4.8463086161064;5.7402685379202;6.18203580505603;339.0;27.0;69.0;Pass
18;3.34551189444028;4.15448810555972;7.5;7.70224405277986;5.41362202638993;6.37265080741296;7.06811013194965;6.38482936851991;413.0;48.0;69.0;Pass
26;0.1470363792032;5.1470363792032;9.7059272415936;7.4632409051992;6.8014818103984;7.40197574719787;7.5367590948008;4.73036971253653;27.0;1.0;4.0;Pass
24;0.786250597448088;5.78625059744809;8.42749880510382;7.30343735063798;6.48187470127596;6.97583293503461;7.69656264936202;5.36958393078142;146.0;6.0;23.0;Pass
18;0.848084188764915;6.65191581123509;7.5;7.5;7.07595790561754;5.29744558501989;6.88606314157369;6.10865263520585;365.0;33.0;71.0;Pass
18;2.5;5.0;7.5;7.95949567691423;5.79050432308577;7.5;8.125;6.44599423588564;424.0;52.0;70.0;Pass
18;2.25226941809524;5.24773058190476;7.5;8.24886529095238;5.81079793642857;7.58257686063492;7.87726941809524;6.50151294539683;425.0;54.0;68.0;Pass
19;1.24359338660724;5.63460992008913;8.12179669330362;7.5;7.34455082667409;4.99572892440483;5.62820330669638;6.35363278221727;339.0;25.0;64.0;Pass
18;2.5;5.0;7.5;8.19137994971243;5.82413984913728;7.5;8.32413984913728;6.75517326628324;418.0;54.0;69.0;Pass
18;4.15506785851903;4.17246607074048;6.67246607074048;7.91811651768512;5.41811651768512;8.05168928617301;7.50434955305536;5.7012104158639;428.0;52.0;67.0;Pass
18;0.960785854840651;6.53921414515935;7.5;7.74019646371016;7.13970530443476;4.48692861828022;6.25;5.92973804838645;322.0;31.0;63.0;Pass
23;0.871055132593028;5.0;9.12894486740697;7.5;6.22170865055523;6.91929657827131;6.41118108425871;4.29298162246899;114.0;29.0;12.0;Pass
18;2.52764174016193;4.94471651967615;7.52764174016193;8.125;5.63191043504048;7.47235825983807;8.08353738975711;6.66205970997301;426.0;54.0;68.0;Pass
18;2.14131541200913;5.35868458799087;7.5;8.21377180400304;7.85688590200152;4.88043847066971;5.17934229399543;5.6551901633308;349.0;38.0;70.0;Pass
23;2.16837871354073;2.83162128645927;10.0;8.31314201757777;6.60395266080741;7.86139645225679;6.41581064322963;5.6675226901037;79.0;8.0;22.0;Pass
26;0.368188309948891;5.0;9.63181169005111;7.5;6.875;7.37727056335037;7.36192938376917;4.67538041082056;19.0;1.0;4.0;Pass
19;1.15844140585978;7.5;6.34155859414022;8.36883105439483;7.78961035146494;4.55281380195326;7.11883105439483;6.82922070292989;324.0;31.0;69.0;Pass
20;0.0;7.5;7.5;7.0280344641651;6.01401723208255;6.8707126188868;7.18106892833021;4.6853563094434;421.0;49.0;49.0;Fail
20;6.69388607959263;3.60203797346912;4.70407594693825;7.22449050663272;4.85203797346912;5.63605063129216;5.55101898673456;5.55101898673456;272.0;19.0;48.0;Fail
20;4.33611214160919;7.5;3.16388785839081;7.2069439291954;5.49791589379311;5.22129595279694;5.4590280354023;4.94120250145594;369.0;55.0;50.0;Fail
21;0.0;5.54123374342453;9.45876625657547;6.52061687171226;6.73969156414387;6.84707791447484;8.125;5.97938312828774;333.0;38.0;43.0;Fail
19;5.3504045761656;3.5747977119172;6.0747977119172;8.6565028601035;7.3189017160621;7.97506742936093;8.3878034321242;7.20013485872187;272.0;14.0;51.0;Fail
19;3.09102358412929;2.86346462380607;9.04551179206464;7.88637794801616;5.86362205198384;7.5;5.42035436388687;5.51517059735488;444.0;29.0;55.0;Fail
19;2.35489910352044;5.14510089647956;7.5;9.85489910352044;6.25;6.71503363215985;7.53627522411989;5.0;435.0;54.0;72.0;Fail
19;2.23549065471161;7.5;5.26450934528839;7.99274532735581;6.67661799103371;5.74516355157054;5.13225467264419;6.77473909716355;323.0;76.0;47.0;Fail
20;3.51752527581993;5.0;6.48247472418007;6.875;5.74123736209003;6.48247472418007;6.75876263790997;4.7237120862701;371.0;20.0;57.0;Fail
19;2.5;5.0;7.5;6.875;6.25;7.25902710983064;5.88854066474596;6.25;280.0;10.0;59.0;Fail
20;0.457497892202809;7.34750070259906;7.19500140519813;7.46187517564977;6.32624964870047;7.44916690086635;8.2393744730507;5.10166619826729;426.0;45.0;34.0;Fail
19;1.91288797243033;5.58711202756967;7.5;6.58144398621516;6.10322199310758;6.52147995405054;5.36933195864549;5.66288797243033;289.0;11.0;58.0;Fail
22;1.51029852801003;7.5;5.98970147198997;7.63014926400501;8.11212683998747;6.16323382399666;4.01029852801003;6.42353235200668;197.0;49.0;28.0;Fail
19;3.07358655438293;6.92641344561707;5.0;8.26839663859573;6.875;6.5981154058439;5.57358655438293;6.70094229707805;329.0;71.0;51.0;Fail
19;2.82100882031955;5.0;7.17899117968045;6.95525220507989;6.49075661523966;7.28599411978697;6.41050441015977;6.25;275.0;9.0;56.0;Fail
20;0.0;8.34878148685675;6.65121851314325;7.5;6.25;7.78292716228558;7.27621851314325;5.84878148685675;425.0;42.0;40.0;Fail
19;2.5;7.5;5.0;8.28768258434138;7.20036516868277;6.48406367069886;4.51195224697585;6.75796816465057;332.0;72.0;43.0;Fail
19;2.15307947772089;7.5;5.34692052227911;8.29846026113955;6.96173013056978;6.41153420379851;4.82653973886045;6.90987307219378;320.0;74.0;47.0;Fail
20;0.65622587047983;6.84377412952017;7.5;7.33594353238004;5.92188706476009;7.5;7.30471766190021;5.32811293523991;393.0;41.0;36.0;Fail
19;2.5;6.01452977221925;6.48547022778075;6.875;6.25;7.5;6.75726488610962;6.75726488610962;286.0;9.0;55.0;Fail
19;2.5;8.17042228474747;4.32957771525253;7.62218328643939;6.70739442881313;6.05680742824916;5.0;6.18943695367004;320.0;79.0;44.0;Fail
21;2.5;5.0;7.5;7.09009528916795;6.35754764458397;6.12012705222393;4.82547644583974;5.2867937188906;493.0;55.0;91.0;Pass
21;2.5;5.0;7.5;6.875;6.34163870417979;5.95551827223971;4.11655481671914;5.06109246945319;480.0;48.0;95.0;Pass
21;3.11392046511173;4.38607953488827;7.5;7.02848011627793;6.25;5.83333333333333;4.6708806976676;5.81856062014898;366.0;41.0;73.0;Pass
20;2.5;5.53245580289513;6.96754419710487;8.23782907391433;7.74594302463811;6.31169613140325;5.91151277825702;4.56981008212703;407.0;39.0;70.0;Pass
21;3.11546509503387;3.76906980993226;8.11546509503387;7.18273254751693;6.55773254751693;6.03848836501129;4.36546509503387;5.71804261087285;484.0;50.0;93.0;Pass
19;2.5;7.48036864970345;5.01963135029655;7.49509216242586;7.5;5.01308756686437;8.12009216242586;3.7892627005931;463.0;63.0;74.0;Pass
25;2.5;3.24093565461226;9.25906434538774;6.43523391365306;7.5;6.08031188487075;4.86140348191839;5.23187130922452;118.0;5.0;15.0;Pass
21;2.5;5.0;7.5;7.00710290358984;6.38210290358984;6.18560774290624;5.07102903589839;4.91193139760677;475.0;55.0;92.0;Pass
19;2.5;6.34146288270131;6.15853711729869;7.5;7.21036572067533;6.15853711729869;8.99390283797402;4.13617903909956;450.0;59.0;74.0;Pass
21;2.5;5.0;7.5;7.09606231888756;6.47106231888756;5.90702077296252;3.91579673916567;5.11053115944378;486.0;55.0;94.0;Pass
24;2.5;3.17882062809076;9.32117937190924;7.09852578511345;7.83941031404538;6.05960687603025;4.25911547106807;4.42882062809076;132.0;17.0;17.0;Pass
22;1.39156163088046;7.5;6.10843836911954;7.77710959227988;8.33132877683965;6.10843836911954;7.29367122316035;5.5973972818659;400.0;36.0;57.0;Pass
23;2.5;2.5;10.0;7.30358775006607;6.44641224993393;5.48213741664464;4.27679387503304;4.97918570841042;214.0;23.0;36.0;Pass
29;1.83611045998987;3.82777908002026;9.33611045998987;7.07986192501266;7.5;6.27592636000676;4.2479171550076;4.7458343100152;0.0;0.0;0.0;Pass
19;2.40129328507464;7.40129328507464;5.19741342985071;7.59870671492536;7.57403003619402;5.13160895323381;8.10032332126866;3.91451119154226;450.0;64.0;72.0;Pass
20;1.69834664207883;6.69834664207883;6.60330671584234;8.30165335792117;8.10124001844088;6.06887114389489;7.92458666051971;5.08608892986861;349.0;64.0;58.0;Pass
21;2.5;4.06393545854371;8.43606454145629;6.875;6.71803227072814;5.83333333333333;4.68606454145629;5.0;450.0;51.0;84.0;Pass
19;2.5;7.5;5.0;7.71473610089743;7.5;5.8589444035897;7.48079169730772;4.75210180418799;471.0;51.0;76.0;Pass
20;2.5;5.43886007042602;7.06113992957398;7.09443003521301;6.46943003521301;6.12590671361735;4.18886007042602;5.29257338028401;486.0;50.0;94.0;Pass
21;2.34485875582322;5.31028248835355;7.34485875582322;6.875;6.28878531104419;5.78161958527441;3.90514124417678;5.02585687402946;490.0;54.0;98.0;Pass
21;2.43821054347791;5.12357891304418;7.43821054347791;6.875;6.26544736413052;5.81273684782597;3.81178945652209;5.01029824275368;487.0;54.0;97.0;Pass
22;1.25707732222509;7.48584535554983;6.25707732222509;6.875;6.56073066944373;5.41902577407503;4.99292267777491;5.20715377962915;518.0;50.0;100.0;Pass
19;2.5;7.36529008252546;5.13470991747454;7.56735495873727;7.5;5.22451652912423;8.125;3.99696818203665;465.0;62.0;75.0;Pass
24;3.24254802661017;6.01490394677967;5.74254802661017;7.31436299334746;7.12872598669492;5.49503201774011;7.56808898004238;4.36879002217514;326.0;45.0;52.0;Pass
22;2.93543319276068;6.62913361447863;5.43543319276068;7.39114170180983;7.28228340361966;5.29028879517379;7.79842510542949;4.11286099396724;383.0;53.0;61.0;Pass
27;2.5;2.77291650883853;9.72708349116147;6.59114563604817;7.63645825441927;5.83333333333333;3.81822912720963;4.06840259364496;15.0;0.0;2.0;Pass
29;1.263296387624;6.236703612376;7.5;7.802527709282;7.486703612376;5.83333333333333;3.131648193812;5.20611726872933;245.0;28.0;49.0;Pass
19;2.74826384847984;7.25173615152016;5.0;7.5;7.37586807576008;5.33101846463978;7.87673615152016;3.83275461615995;462.0;63.0;73.0;Pass
20;3.48263657127973;6.51736342872027;5.0;7.5;7.00868171436014;6.31018209503964;7.14236342872027;4.07754552375991;458.0;60.0;70.0;Pass
24;3.40253638918512;3.40253638918512;8.19492722162977;6.70126819459256;7.04873180540744;6.73586972251845;4.42690229188884;4.05084546306171;162.0;20.0;23.0;Pass
20;2.5;6.25480831135064;6.24519168864936;8.12259584432468;7.18870207783766;5.41506389621645;7.81370207783766;5.82531948108226;399.0;68.0;52.0;Pass
31;3.77033473574556;5.0;6.22966526425444;9.04724894819083;8.11483263212722;7.90988842141815;4.98983263212722;7.28827754404241;228.0;18.0;22.0;Fail
37;5.0;5.0;5.0;7.82828813040396;7.5;7.30219208693597;4.67171186959604;6.29210168107723;114.0;6.0;18.0;Fail
40;4.64556427497882;5.0;5.35443572502118;7.41612854995765;7.5;7.73629048334745;4.46360893125529;6.96518809165961;38.0;6.0;10.0;Fail
28;4.52300210716203;5.0;5.47699789283797;9.375;7.88650105358101;6.34866807144135;4.58474631246645;7.99616631547299;36.0;0.0;4.0;Fail
20;5.0;5.07236236473545;4.92763763526455;8.42845470440807;6.91118118236773;6.64254587842152;7.87581706914352;5.2264239245172;482.0;63.0;63.0;Fail
32;5.0;3.83260981994681;6.16739018005319;8.4168475450133;6.62445736496011;7.5;4.95869509002659;5.91594315328014;223.0;34.0;29.0;Fail
29;5.0;5.0;5.0;8.96885988477152;7.96254395390861;6.66666666666667;3.91245604609139;7.48345054375629;46.0;6.0;8.0;Fail
38;4.211065514246;5.0;5.788934485754;8.3222336214385;7.79585043215775;7.631489080959;4.67085043215775;7.08333333333333;33.0;6.0;5.0;Fail
25;2.92692453484051;5.0;7.07307546515949;9.375;8.64326886628987;7.35769182171983;4.78653773257975;7.57115408914008;87.0;15.0;14.0;Fail
20;4.00989224785008;6.50989224785008;4.48021550429985;7.87747306196252;6.88736530981259;5.83333333333333;9.25741918588756;5.99835129202499;451.0;62.0;63.0;Fail
21;4.02332665282302;5.97667334717698;5.0;7.5;7.5;5.48833667358849;4.375;5.48833667358849;399.0;31.0;63.0;Pass
25;2.54936439334415;3.67595340998378;8.77468219667207;8.77468219667207;7.20601164750406;9.59156073222402;2.80632945083198;4.17489406555736;166.0;42.0;20.0;Pass
22;4.67285020393319;2.82714979606681;7.5;9.2114251019666;6.4135748980334;8.1152334692888;6.0046376529499;2.62858299344468;433.0;79.0;73.0;Pass
33;5.0;2.4783302040305;7.5216697959695;6.55437382651144;7.5;6.26083489798475;4.375;5.63041744899238;216.0;18.0;28.0;Pass
27;3.89760683348868;3.30717949953396;7.79521366697736;8.89760683348868;8.40059829162783;9.63253561116289;5.80717949953396;5.13452991658899;189.0;46.0;22.0;Pass
20;2.94987648143433;6.15037055569701;5.89975296286866;9.48746912035858;7.09993824071717;8.63325098762289;7.11277791677276;6.29176959880472;516.0;67.0;87.0;Pass
20;5.0;0.0;10.0;8.1658423691988;7.6664605922997;6.94307061533133;4.3341576308012;4.27764039486647;411.0;42.0;65.0;Pass
29;2.5;5.0;7.5;7.24733387221931;7.7925553759269;7.05674050123586;7.00799838334206;6.0549630827154;303.0;21.0;50.0;Pass
19;5.79549246991519;4.20450753008481;5.0;7.6988731174788;7.5;5.53032831327679;4.375;5.2651641566384;296.0;25.0;39.0;Pass
19;5.10356756509282;5.0;4.89643243490718;7.5;7.42232432618039;5.17261260848803;4.53035134763923;5.13809008679042;417.0;35.0;55.0;Pass
22;0.790840475237928;6.70915952476207;7.5;7.27042023761896;7.07271011880948;6.09694682507931;4.80228988119052;6.81971984158736;247.0;19.0;36.0;Pass
25;5.0;1.9193382008234;8.0806617991766;8.56049634938245;7.1653308995883;7.44088239890213;4.89917275102925;5.86289213388227;415.0;61.0;53.0;Pass
19;2.5;2.5424361374462;9.9575638625538;7.51060903436155;6.88560903436155;4.20910280411287;5.6037819312769;6.25;467.0;63.0;74.0;Pass
24;2.92178762203548;5.0;7.07821237796452;8.125;7.39455309449113;6.24487904463119;5.00768143305322;5.68761650395269;275.0;8.0;35.0;Pass
39;5.0;0.0;10.0;8.65320491837338;7.45160245918669;7.30640983674675;4.52019262243994;5.03226502720887;150.0;38.0;18.0;Pass
24;5.0;0.231050964212045;9.76894903578795;9.76894903578795;8.06723725894699;9.76894903578795;2.96210192842409;4.77587580351004;325.0;76.0;40.0;Pass
24;3.11607021314558;4.38392978685442;7.5;8.125;7.34598244671361;6.66666666666667;4.68303510657279;6.55803510657279;273.0;9.0;40.0;Pass
20;3.31164558592718;5.0;6.68835441407282;7.5;6.23373418944539;3.87443039061812;4.7970886035182;3.87443039061812;513.0;55.0;73.0;Pass
19;0.752032796153799;7.1239836019231;7.1239836019231;9.6239836019231;7.5;6.41598906794873;5.43699180096155;6.41598906794873;527.0;98.0;62.0;Pass
19;3.42830124369357;5.0;6.57169875630643;7.5;7.10707531092339;5.52389958543548;6.73254813445965;5.78584937815322;540.0;65.0;75.0;Pass
43;2.94501418189611;7.05498581810389;5.0;9.55498581810389;6.98625354547403;6.36999054540259;5.91623936357792;7.05498581810389;77.0;6.0;10.0;Pass
23;4.02772177709267;1.94455644581467;9.02772177709267;8.78465222136583;7.3957913328195;9.02772177709267;4.44455644581467;4.74537970381789;335.0;61.0;42.0;Pass
24;4.14883797522634;0.851162024773657;10.0;9.89360474690329;8.33779050619341;9.85813966253772;2.81918575929012;4.79612383952675;352.0;83.0;46.0;Pass
27;2.66401499218773;4.83598500781227;7.5;7.8789775117184;7.5;6.50265167447894;4.29299250390613;6.22266416796871;217.0;0.0;27.0;Pass
19;5.57002370478585;5.0;4.42997629521415;7.92751777858939;7.35749407380354;5.38001580319057;4.51750592619646;5.38001580319057;438.0;43.0;58.0;Pass
24;3.02266530401539;4.47733469598461;7.5;7.99433367399615;7.36933367399615;6.66666666666667;4.50566632600385;6.16288911599743;252.0;0.0;37.0;Pass
24;4.93032431870233;0.139351362595335;9.93032431870233;9.98258107967558;8.09016215935117;9.83742341030544;2.51741892032442;4.62978378753178;328.0;80.0;40.0;Pass
25;7.13718909421004;1.06859454710502;6.79421635868493;9.46570272644749;7.85785136322374;8.57520727052664;3.56859454710502;5.11763060688584;227.0;47.0;30.0;Pass
24;2.5;5.0;7.5;7.54891629418125;5.77174888254376;5.13044345115001;3.51087444127188;5.86594419612083;269.0;17.0;44.0;Pass
30;2.5;5.0;7.5;7.5527410270297;7.21387051351485;6.28516068468646;4.375;6.25;242.0;37.0;26.0;Pass
24;5.0;4.3693169002654;5.6306830997346;7.34232922506635;7.5;5.6306830997346;5.79403697440284;5.6306830997346;325.0;27.0;43.0;Pass
