cause_topic,relation_type,effect_topic,policy_share,sentiment_share,signed_gap,absolute_gap,country
4,requires_or_depends_on,7,0.0007065206464417525,0.005668318932498935,-0.004961798286057183,0.004961798286057183,ireland
4,requires_or_depends_on,8,0.0,0.0,0.0,0.0,ireland
4,risks_or_threatens,0,0.0,0.0,0.0,0.0,ireland
4,risks_or_threatens,1,0.0,0.027247966228492723,-0.027247966228492723,0.027247966228492723,ireland
4,risks_or_threatens,2,0.0,0.0,0.0,0.0,ireland
4,risks_or_threatens,3,0.0,0.0,0.0,0.0,ireland
4,risks_or_threatens,4,0.0,0.0,0.0,0.0,ireland
4,risks_or_threatens,5,0.0,0.0,0.0,0.0,ireland
4,risks_or_threatens,6,0.0,0.0,0.0,0.0,ireland
4,risks_or_threatens,7,0.0,0.0,0.0,0.0,ireland
4,risks_or_threatens,8,0.0,0.0044680528337539315,-0.0044680528337539315,0.0044680528337539315,ireland
5,causes_or_increases,0,0.00576247562932739,0.0026300879909190527,0.0031323876384083374,0.0031323876384083374,ireland
5,causes_or_increases,1,0.000502425508110633,0.0018863272901178867,-0.0013839017820072535,0.0013839017820072535,ireland
5,causes_or_increases,2,0.00037741185420155256,0.0,0.00037741185420155256,0.00037741185420155256,ireland
5,causes_or_increases,3,0.0007650232844507439,0.00321346061489758,-0.002448437330446836,0.002448437330446836,ireland
5,causes_or_increases,4,0.0005207333305378227,0.0,0.0005207333305378227,0.0005207333305378227,ireland
5,causes_or_increases,5,0.016313371028097004,0.015999662182032706,0.00031370884606429783,0.00031370884606429783,ireland
5,causes_or_increases,6,0.0003644297688249159,0.012899725354087675,-0.012535295585262759,0.012535295585262759,ireland
5,causes_or_increases,7,0.0006095258151899263,0.0,0.0006095258151899263,0.0006095258151899263,ireland
5,causes_or_increases,8,0.0013250124990404,0.004063471638541389,-0.0027384591395009893,0.0027384591395009893,ireland
5,enables_or_supports,0,0.0025208788598858303,0.0,0.0025208788598858303,0.0025208788598858303,ireland
5,enables_or_supports,1,0.0016075551037734086,0.003097504854535538,-0.0014899497507621293,0.0014899497507621293,ireland
5,enables_or_supports,2,0.005498984993102154,0.0,0.005498984993102154,0.005498984993102154,ireland
5,enables_or_supports,3,0.008277508712802856,0.002647688991324821,0.005629819721478035,0.005629819721478035,ireland
5,enables_or_supports,4,0.0012812526664524495,0.0,0.0012812526664524495,0.0012812526664524495,ireland
5,enables_or_supports,5,0.10202282244512119,0.02340717913759585,0.07861564330752534,0.07861564330752534,ireland
5,enables_or_supports,6,0.0006897074511949859,0.004074303192383546,-0.0033845957411885604,0.0033845957411885604,ireland
5,enables_or_supports,7,0.005147856322394532,0.012587125796326678,-0.007439269473932145,0.007439269473932145,ireland
5,enables_or_supports,8,0.004170991658419743,0.0,0.004170991658419743,0.004170991658419743,ireland
5,expected_to_improve,0,0.01120195040843907,0.0,0.01120195040843907,0.01120195040843907,ireland
5,expected_to_improve,1,0.0,0.0,0.0,0.0,ireland
5,expected_to_improve,2,0.0,0.0,0.0,0.0,ireland
5,expected_to_improve,3,0.0,0.0,0.0,0.0,ireland
5,expected_to_improve,4,0.0,0.0,0.0,0.0,ireland
5,expected_to_improve,5,0.02665361113350547,0.0030146820600988585,0.023638929073406614,0.023638929073406614,ireland
5,expected_to_improve,6,0.0024228230853062587,0.0,0.0024228230853062587,0.0024228230853062587,ireland
5,expected_to_improve,7,0.000834896363090371,0.0037869271944728643,-0.0029520308313824932,0.0029520308313824932,ireland
5,expected_to_improve,8,0.000814714256438791,0.0,0.000814714256438791,0.000814714256438791,ireland
5,reduces_or_prevents,0,0.0,0.0,0.0,0.0,ireland
5,reduces_or_prevents,1,0.0,0.0,0.0,0.0,ireland
5,reduces_or_prevents,2,0.0,0.0,0.0,0.0,ireland
5,reduces_or_prevents,3,0.0,0.0,0.0,0.0,ireland
5,reduces_or_prevents,4,0.0,0.0,0.0,0.0,ireland
5,reduces_or_prevents,5,0.0,0.0,0.0,0.0,ireland
5,reduces_or_prevents,6,0.0,0.0,0.0,0.0,ireland
5,reduces_or_prevents,7,0.0,0.0,0.0,0.0,ireland
5,reduces_or_prevents,8,0.009069537316301012,0.0,0.009069537316301012,0.009069537316301012,ireland
5,requires_or_depends_on,0,0.000320064704463898,0.0,0.000320064704463898,0.000320064704463898,ireland
5,requires_or_depends_on,1,0.0,0.0023173122144574845,-0.0023173122144574845,0.0023173122144574845,ireland
5,requires_or_depends_on,2,0.0,0.0,0.0,0.0,ireland
5,requires_or_depends_on,3,0.00030065334693163854,0.0,0.00030065334693163854,0.00030065334693163854,ireland
5,requires_or_depends_on,4,0.0,0.0,0.0,0.0,ireland
5,requires_or_depends_on,5,0.004504790619228608,0.0,0.004504790619228608,0.004504790619228608,ireland
5,requires_or_depends_on,6,0.0,0.0,0.0,0.0,ireland
5,requires_or_depends_on,7,0.0,0.0,0.0,0.0,ireland
5,requires_or_depends_on,8,0.0,0.0,0.0,0.0,ireland
5,risks_or_threatens,0,0.0,0.0,0.0,0.0,ireland
5,risks_or_threatens,1,0.0,0.0,0.0,0.0,ireland
5,risks_or_threatens,2,0.0,0.0,0.0,0.0,ireland
5,risks_or_threatens,3,0.0,0.0,0.0,0.0,ireland
5,risks_or_threatens,4,0.0,0.0,0.0,0.0,ireland
5,risks_or_threatens,5,0.0,0.0,0.0,0.0,ireland
5,risks_or_threatens,6,0.0,0.0,0.0,0.0,ireland
5,risks_or_threatens,7,0.0,0.0,0.0,0.0,ireland
5,risks_or_threatens,8,0.0,0.0,0.0,0.0,ireland
6,causes_or_increases,0,0.006635360881565632,0.0023173147380690217,0.00431804614349661,0.00431804614349661,ireland
6,causes_or_increases,1,0.0014082328183903552,0.0,0.0014082328183903552,0.0014082328183903552,ireland
6,causes_or_increases,2,0.0,0.0,0.0,0.0,ireland
6,causes_or_increases,3,0.0,0.0,0.0,0.0,ireland
6,causes_or_increases,4,0.012720554622387314,0.0,0.012720554622387314,0.012720554622387314,ireland
6,causes_or_increases,5,0.0018933703422127418,0.0017840392788061707,0.00010933106340657106,0.00010933106340657106,ireland
6,causes_or_increases,6,0.027960169924708737,0.007326849513929887,0.02063332041077885,0.02063332041077885,ireland
6,causes_or_increases,7,0.0026044756045087683,0.0037269229350560085,-0.0011224473305472401,0.0011224473305472401,ireland
6,causes_or_increases,8,0.0011437131732002885,0.0,0.0011437131732002885,0.0011437131732002885,ireland
6,enables_or_supports,0,0.0016786534261589998,0.0,0.0016786534261589998,0.0016786534261589998,ireland
6,enables_or_supports,1,0.002544212093470165,0.0,0.002544212093470165,0.002544212093470165,ireland
6,enables_or_supports,2,0.003588216388382869,0.0,0.003588216388382869,0.003588216388382869,ireland
6,enables_or_supports,3,0.00021806571202854448,0.0,0.00021806571202854448,0.00021806571202854448,ireland
6,enables_or_supports,4,0.006702378107530506,0.0,0.006702378107530506,0.006702378107530506,ireland
6,enables_or_supports,5,0.001328945530677051,0.0,0.001328945530677051,0.001328945530677051,ireland
6,enables_or_supports,6,0.017853153089662722,0.0,0.017853153089662722,0.017853153089662722,ireland
6,enables_or_supports,7,0.003855036998514484,0.0,0.003855036998514484,0.003855036998514484,ireland
6,enables_or_supports,8,0.002371858804426455,0.0,0.002371858804426455,0.002371858804426455,ireland
6,expected_to_improve,0,0.0,0.0,0.0,0.0,ireland
6,expected_to_improve,1,0.0,0.0,0.0,0.0,ireland
6,expected_to_improve,2,0.0,0.0,0.0,0.0,ireland
6,expected_to_improve,3,0.0,0.0,0.0,0.0,ireland
6,expected_to_improve,4,0.0,0.0,0.0,0.0,ireland
6,expected_to_improve,5,0.0005069547944096763,0.0,0.0005069547944096763,0.0005069547944096763,ireland
6,expected_to_improve,6,0.023391328873509528,0.03764344345933348,-0.014252114585823952,0.014252114585823952,ireland
6,expected_to_improve,7,0.0,0.0,0.0,0.0,ireland
6,expected_to_improve,8,0.011840063700702862,0.0,0.011840063700702862,0.011840063700702862,ireland
6,reduces_or_prevents,0,0.0,0.0,0.0,0.0,ireland
6,reduces_or_prevents,1,0.0,0.0,0.0,0.0,ireland
6,reduces_or_prevents,2,0.0,0.0,0.0,0.0,ireland
6,reduces_or_prevents,3,0.0,0.0,0.0,0.0,ireland
6,reduces_or_prevents,4,0.0036687860318359274,0.0,0.0036687860318359274,0.0036687860318359274,ireland
6,reduces_or_prevents,5,0.0,0.0,0.0,0.0,ireland
6,reduces_or_prevents,6,0.026809614308769502,0.0,0.026809614308769502,0.026809614308769502,ireland
6,reduces_or_prevents,7,0.0,0.0,0.0,0.0,ireland
6,reduces_or_prevents,8,0.0011269177873642537,0.0,0.0011269177873642537,0.0011269177873642537,ireland
6,requires_or_depends_on,0,0.0004557489478546452,0.0,0.0004557489478546452,0.0004557489478546452,ireland
6,requires_or_depends_on,1,0.0,0.0,0.0,0.0,ireland
6,requires_or_depends_on,2,0.0002904634194946708,0.0,0.0002904634194946708,0.0002904634194946708,ireland
6,requires_or_depends_on,3,0.0,0.0,0.0,0.0,ireland
6,requires_or_depends_on,4,0.0,0.0,0.0,0.0,ireland
6,requires_or_depends_on,5,0.0010999964069235914,0.0,0.0010999964069235914,0.0010999964069235914,ireland
6,requires_or_depends_on,6,0.0021525987791242464,0.0,0.0021525987791242464,0.0021525987791242464,ireland
6,requires_or_depends_on,7,0.0015048377344782083,0.0,0.0015048377344782083,0.0015048377344782083,ireland
6,requires_or_depends_on,8,0.0002181821613105946,0.0,0.0002181821613105946,0.0002181821613105946,ireland
6,risks_or_threatens,0,0.0,0.0,0.0,0.0,ireland
6,risks_or_threatens,1,0.001198520723017881,0.0,0.001198520723017881,0.001198520723017881,ireland
6,risks_or_threatens,2,0.0,0.0,0.0,0.0,ireland
6,risks_or_threatens,3,0.0005399886452187209,0.0,0.0005399886452187209,0.0005399886452187209,ireland
6,risks_or_threatens,4,0.0,0.0,0.0,0.0,ireland
6,risks_or_threatens,5,0.0,0.0,0.0,0.0,ireland
6,risks_or_threatens,6,0.0015197638440728953,0.0,0.0015197638440728953,0.0015197638440728953,ireland
6,risks_or_threatens,7,0.0,0.0,0.0,0.0,ireland
6,risks_or_threatens,8,0.0002027646353959413,0.0,0.0002027646353959413,0.0002027646353959413,ireland
7,causes_or_increases,0,0.004113095729793385,0.011455945860785813,-0.007342850130992428,0.007342850130992428,ireland
7,causes_or_increases,1,0.0,0.0,0.0,0.0,ireland
7,causes_or_increases,2,0.0,0.0027940389293465823,-0.0027940389293465823,0.0027940389293465823,ireland
7,causes_or_increases,3,0.0008663301557723446,0.0,0.0008663301557723446,0.0008663301557723446,ireland
7,causes_or_increases,4,0.005151162480320614,0.0032438823755090735,0.0019072801048115404,0.0019072801048115404,ireland
7,causes_or_increases,5,0.001267667876754069,0.0,0.001267667876754069,0.001267667876754069,ireland
7,causes_or_increases,6,0.004893678387000401,0.006554572476298079,-0.0016608940892976782,0.0016608940892976782,ireland
7,causes_or_increases,7,0.0004062468322768194,0.061411146376439726,-0.06100489954416291,0.06100489954416291,ireland
7,causes_or_increases,8,0.0008756214089446275,0.003673307104369459,-0.0027976856954248317,0.0027976856954248317,ireland
7,enables_or_supports,0,0.007672055495596146,0.006558732646666472,0.0011133228489296739,0.0011133228489296739,ireland
7,enables_or_supports,1,0.0018915991915933999,0.0,0.0018915991915933999,0.0018915991915933999,ireland
7,enables_or_supports,2,0.0014180994452602372,0.00785810358854436,-0.006440004143284123,0.006440004143284123,ireland
7,enables_or_supports,3,0.0,0.0,0.0,0.0,ireland
7,enables_or_supports,4,0.0015565888822719773,0.0,0.0015565888822719773,0.0015565888822719773,ireland
7,enables_or_supports,5,0.0429125055183749,0.0037273045379549985,0.0391852009804199,0.0391852009804199,ireland
7,enables_or_supports,6,0.017207992135418584,0.0,0.017207992135418584,0.017207992135418584,ireland
7,enables_or_supports,7,0.006475631223127884,0.02996613322341206,-0.023490502000284175,0.023490502000284175,ireland
7,enables_or_supports,8,0.012299815995924066,0.0,0.012299815995924066,0.012299815995924066,ireland
7,expected_to_improve,0,0.007069272389833684,0.0024759292204941234,0.004593343169339561,0.004593343169339561,ireland
7,expected_to_improve,1,0.0,0.0,0.0,0.0,ireland
7,expected_to_improve,2,0.001533675567698017,0.0,0.001533675567698017,0.001533675567698017,ireland
7,expected_to_improve,3,0.0,0.0,0.0,0.0,ireland
7,expected_to_improve,4,0.00030802874645518294,0.0,0.00030802874645518294,0.00030802874645518294,ireland
7,expected_to_improve,5,0.0,0.0,0.0,0.0,ireland
7,expected_to_improve,6,0.0031600184062091216,0.0,0.0031600184062091216,0.0031600184062091216,ireland
7,expected_to_improve,7,0.0031442505282872667,0.0032144289737013774,-7.017844541411071e-05,7.017844541411071e-05,ireland
7,expected_to_improve,8,0.0,0.0,0.0,0.0,ireland
7,reduces_or_prevents,0,0.0,0.0,0.0,0.0,ireland
7,reduces_or_prevents,1,0.0,0.0,0.0,0.0,ireland
7,reduces_or_prevents,2,0.0,0.008259486626758357,-0.008259486626758357,0.008259486626758357,ireland
7,reduces_or_prevents,3,0.0,0.0,0.0,0.0,ireland
7,reduces_or_prevents,4,0.0,0.0,0.0,0.0,ireland
7,reduces_or_prevents,5,0.0,0.0,0.0,0.0,ireland
7,reduces_or_prevents,6,0.0006090843058100087,0.0,0.0006090843058100087,0.0006090843058100087,ireland
7,reduces_or_prevents,7,0.0,0.0,0.0,0.0,ireland
7,reduces_or_prevents,8,0.00028893242572693135,0.0,0.00028893242572693135,0.00028893242572693135,ireland
7,requires_or_depends_on,0,0.0,0.0,0.0,0.0,ireland
7,requires_or_depends_on,1,0.0,0.0,0.0,0.0,ireland
7,requires_or_depends_on,2,0.0,0.0,0.0,0.0,ireland
7,requires_or_depends_on,3,0.0,0.0,0.0,0.0,ireland
7,requires_or_depends_on,4,0.0,0.0,0.0,0.0,ireland
7,requires_or_depends_on,5,0.0003251238076928258,0.0,0.0003251238076928258,0.0003251238076928258,ireland
7,requires_or_depends_on,6,0.00019910457535282237,0.0,0.00019910457535282237,0.00019910457535282237,ireland
7,requires_or_depends_on,7,0.008811243900565821,0.0,0.008811243900565821,0.008811243900565821,ireland
7,requires_or_depends_on,8,0.0,0.0,0.0,0.0,ireland
7,risks_or_threatens,0,0.0,0.0,0.0,0.0,ireland
7,risks_or_threatens,1,0.0,0.010590887483130355,-0.010590887483130355,0.010590887483130355,ireland
7,risks_or_threatens,2,0.0,0.0,0.0,0.0,ireland
7,risks_or_threatens,3,0.0,0.0,0.0,0.0,ireland
7,risks_or_threatens,4,0.0,0.0,0.0,0.0,ireland
7,risks_or_threatens,5,0.0,0.0,0.0,0.0,ireland
7,risks_or_threatens,6,0.0,0.0,0.0,0.0,ireland
7,risks_or_threatens,7,0.0,0.007660882350897935,-0.007660882350897935,0.007660882350897935,ireland
7,risks_or_threatens,8,0.0002622263187867575,0.0,0.0002622263187867575,0.0002622263187867575,ireland
8,causes_or_increases,0,0.0016170141852366747,0.0021591792794374703,-0.0005421650942007957,0.0005421650942007957,ireland
8,causes_or_increases,1,0.001267240984635969,0.0,0.001267240984635969,0.001267240984635969,ireland
8,causes_or_increases,2,0.0,0.00759896221636433,-0.00759896221636433,0.00759896221636433,ireland
8,causes_or_increases,3,0.0,0.0,0.0,0.0,ireland
8,causes_or_increases,4,0.0008243143963380227,0.0,0.0008243143963380227,0.0008243143963380227,ireland
8,causes_or_increases,5,0.001250801788541146,0.0036778927516943117,-0.0024270909631531655,0.0024270909631531655,ireland
8,causes_or_increases,6,0.001944443386145513,0.0031262626621504346,-0.0011818192760049216,0.0011818192760049216,ireland
8,causes_or_increases,7,0.001008261714957369,0.010901365169482268,-0.009893103454524899,0.009893103454524899,ireland
8,causes_or_increases,8,0.016668867413007507,0.0063038785912098725,0.010364988821797635,0.010364988821797635,ireland
8,enables_or_supports,0,0.0002587843856383513,0.0,0.0002587843856383513,0.0002587843856383513,ireland
8,enables_or_supports,1,0.00905591066505145,0.0,0.00905591066505145,0.00905591066505145,ireland
8,enables_or_supports,2,0.0007794228979271376,0.0,0.0007794228979271376,0.0007794228979271376,ireland
8,enables_or_supports,3,0.00047645600132201215,0.003882359806947606,-0.003405903805625594,0.003405903805625594,ireland
8,enables_or_supports,4,0.0,0.0,0.0,0.0,ireland
8,enables_or_supports,5,0.005266021040920205,0.0,0.005266021040920205,0.005266021040920205,ireland
8,enables_or_supports,6,0.009439974391455082,0.0,0.009439974391455082,0.009439974391455082,ireland
8,enables_or_supports,7,0.015719879816510934,0.00500359844244415,0.010716281374066786,0.010716281374066786,ireland
8,enables_or_supports,8,0.01152685891347038,0.010389316184225813,0.0011375427292445676,0.0011375427292445676,ireland
8,expected_to_improve,0,0.0,0.0,0.0,0.0,ireland
8,expected_to_improve,1,0.0003727224692493294,0.0,0.0003727224692493294,0.0003727224692493294,ireland
8,expected_to_improve,2,0.0,0.0,0.0,0.0,ireland
8,expected_to_improve,3,0.0,0.0,0.0,0.0,ireland
8,expected_to_improve,4,0.0151812812555521,0.0,0.0151812812555521,0.0151812812555521,ireland
8,expected_to_improve,5,0.0005865791133107324,0.0,0.0005865791133107324,0.0005865791133107324,ireland
8,expected_to_improve,6,0.006516827512432933,0.0,0.006516827512432933,0.006516827512432933,ireland
8,expected_to_improve,7,0.0005323647213259871,0.0,0.0005323647213259871,0.0005323647213259871,ireland
8,expected_to_improve,8,0.00036972544515721865,0.0,0.00036972544515721865,0.00036972544515721865,ireland
8,reduces_or_prevents,0,0.0,0.0,0.0,0.0,ireland
8,reduces_or_prevents,1,0.00145016450892125,0.0,0.00145016450892125,0.00145016450892125,ireland
8,reduces_or_prevents,2,0.0,0.0,0.0,0.0,ireland
8,reduces_or_prevents,3,0.0,0.0,0.0,0.0,ireland
8,reduces_or_prevents,4,0.0008493489382417356,0.0,0.0008493489382417356,0.0008493489382417356,ireland
8,reduces_or_prevents,5,0.0,0.0,0.0,0.0,ireland
8,reduces_or_prevents,6,0.00041784373880084585,0.0,0.00041784373880084585,0.00041784373880084585,ireland
8,reduces_or_prevents,7,0.004469282444881338,0.0,0.004469282444881338,0.004469282444881338,ireland
8,reduces_or_prevents,8,0.006330299204763931,0.0,0.006330299204763931,0.006330299204763931,ireland
8,requires_or_depends_on,0,0.0,0.0,0.0,0.0,ireland
8,requires_or_depends_on,1,0.0,0.0,0.0,0.0,ireland
8,requires_or_depends_on,2,0.0002477111711247456,0.0,0.0002477111711247456,0.0002477111711247456,ireland
8,requires_or_depends_on,3,0.0,0.0,0.0,0.0,ireland
8,requires_or_depends_on,4,0.0,0.0,0.0,0.0,ireland
8,requires_or_depends_on,5,0.00025759762165759956,0.0,0.00025759762165759956,0.00025759762165759956,ireland
8,requires_or_depends_on,6,0.0,0.0,0.0,0.0,ireland
8,requires_or_depends_on,7,0.0,0.0,0.0,0.0,ireland
8,requires_or_depends_on,8,0.0,0.0,0.0,0.0,ireland
8,risks_or_threatens,0,0.0,0.0,0.0,0.0,ireland
8,risks_or_threatens,1,0.0004603862776772653,0.0,0.0004603862776772653,0.0004603862776772653,ireland
8,risks_or_threatens,2,0.0,0.0,0.0,0.0,ireland
8,risks_or_threatens,3,0.0,0.0,0.0,0.0,ireland
8,risks_or_threatens,4,0.0,0.0,0.0,0.0,ireland
8,risks_or_threatens,5,0.0,0.0,0.0,0.0,ireland
8,risks_or_threatens,6,0.0,0.0,0.0,0.0,ireland
8,risks_or_threatens,7,0.0,0.07828473270418732,-0.07828473270418732,0.07828473270418732,ireland
8,risks_or_threatens,8,0.0037341226793564334,0.0,0.0037341226793564334,0.0037341226793564334,ireland
0,causes_or_increases,0,0.006316884197939136,0.027382482697098746,-0.02106559849915961,0.02106559849915961,other
0,causes_or_increases,1,0.0,0.012120275308277768,-0.012120275308277768,0.012120275308277768,other
0,causes_or_increases,2,0.0,0.0033682885898365937,-0.0033682885898365937,0.0033682885898365937,other
0,causes_or_increases,3,0.003348766405017138,0.003986789302003721,-0.0006380228969865829,0.0006380228969865829,other
0,causes_or_increases,4,0.0,0.003398611648673767,-0.003398611648673767,0.003398611648673767,other
0,causes_or_increases,5,0.003852605125514115,0.00023869298823797467,0.0036139121372761405,0.0036139121372761405,other
0,causes_or_increases,6,0.0,0.0041910769832061295,-0.0041910769832061295,0.0041910769832061295,other
0,causes_or_increases,7,0.001995823577052541,0.003494408753294967,-0.0014985851762424258,0.0014985851762424258,other
0,causes_or_increases,8,0.001291396778911817,0.006500968518262575,-0.005209571739350758,0.005209571739350758,other
0,enables_or_supports,0,0.006711525598000151,0.011159787676630615,-0.004448262078630465,0.004448262078630465,other
0,enables_or_supports,1,0.0011645937219575816,0.0018465195206891453,-0.0006819257987315636,0.0006819257987315636,other
0,enables_or_supports,2,0.0,0.0006090063612516509,-0.0006090063612516509,0.0006090063612516509,other
0,enables_or_supports,3,0.014933863889521691,0.001725387221018013,0.013208476668503678,0.013208476668503678,other
0,enables_or_supports,4,0.0061964051019594265,0.0020049876672251104,0.004191417434734316,0.004191417434734316,other
0,enables_or_supports,5,0.019903410313774184,0.002307342420669723,0.017596067893104462,0.017596067893104462,other
0,enables_or_supports,6,0.004141606985491493,0.00928810295090476,-0.005146495965413268,0.005146495965413268,other
0,enables_or_supports,7,0.016398784746644815,0.004646336488370778,0.011752448258274036,0.011752448258274036,other
0,enables_or_supports,8,0.006192060342974606,0.005167299272274802,0.0010247610706998044,0.0010247610706998044,other
0,expected_to_improve,0,0.0,0.003478539703238698,-0.003478539703238698,0.003478539703238698,other
0,expected_to_improve,1,0.0,0.0,0.0,0.0,other
0,expected_to_improve,2,0.0,0.0,0.0,0.0,other
0,expected_to_improve,3,0.0016640407578037318,0.0,0.0016640407578037318,0.0016640407578037318,other
0,expected_to_improve,4,0.0,0.012459709601077182,-0.012459709601077182,0.012459709601077182,other
0,expected_to_improve,5,0.008978593767193418,0.0019223621215782398,0.007056231645615178,0.007056231645615178,other
0,expected_to_improve,6,0.0,0.0,0.0,0.0,other
0,expected_to_improve,7,0.005972721860199961,0.0,0.005972721860199961,0.005972721860199961,other
0,expected_to_improve,8,0.0,0.0013134409058869617,-0.0013134409058869617,0.0013134409058869617,other
0,reduces_or_prevents,0,0.0,0.0009606809800179688,-0.0009606809800179688,0.0009606809800179688,other
0,reduces_or_prevents,1,0.0,0.008422035394990693,-0.008422035394990693,0.008422035394990693,other
0,reduces_or_prevents,2,0.0,0.0,0.0,0.0,other
0,reduces_or_prevents,3,0.007249995938919604,0.0,0.007249995938919604,0.007249995938919604,other
0,reduces_or_prevents,4,0.0,0.0,0.0,0.0,other
0,reduces_or_prevents,5,0.0,0.0,0.0,0.0,other
0,reduces_or_prevents,6,0.0,0.0008828774835729971,-0.0008828774835729971,0.0008828774835729971,other
0,reduces_or_prevents,7,0.0,0.0035286200098947605,-0.0035286200098947605,0.0035286200098947605,other
0,reduces_or_prevents,8,0.001093300755413296,0.0,0.001093300755413296,0.001093300755413296,other
0,requires_or_depends_on,0,0.0,0.0007430163346370402,-0.0007430163346370402,0.0007430163346370402,other
0,requires_or_depends_on,1,0.0,0.0,0.0,0.0,other
0,requires_or_depends_on,2,0.0,0.0,0.0,0.0,other
0,requires_or_depends_on,3,0.0055840851276238715,0.0,0.0055840851276238715,0.0055840851276238715,other
0,requires_or_depends_on,4,0.0,0.0,0.0,0.0,other
0,requires_or_depends_on,5,0.0,0.0024178503292434823,-0.0024178503292434823,0.0024178503292434823,other
0,requires_or_depends_on,6,0.0,0.0,0.0,0.0,other
0,requires_or_depends_on,7,0.0,0.0,0.0,0.0,other
0,requires_or_depends_on,8,0.0,0.0,0.0,0.0,other
0,risks_or_threatens,0,0.0,0.0009103853943987322,-0.0009103853943987322,0.0009103853943987322,other
0,risks_or_threatens,1,0.0018255122999032223,0.0,0.0018255122999032223,0.0018255122999032223,other
0,risks_or_threatens,2,0.0,0.0,0.0,0.0,other
0,risks_or_threatens,3,0.006092016131806893,0.0,0.006092016131806893,0.006092016131806893,other
0,risks_or_threatens,4,0.0,0.0,0.0,0.0,other
0,risks_or_threatens,5,0.0,0.0,0.0,0.0,other
0,risks_or_threatens,6,0.0,0.0013706442938665022,-0.0013706442938665022,0.0013706442938665022,other
0,risks_or_threatens,7,0.0,0.0,0.0,0.0,other
0,risks_or_threatens,8,0.0,0.0,0.0,0.0,other
1,causes_or_increases,0,0.0,0.010526845967222776,-0.010526845967222776,0.010526845967222776,other
1,causes_or_increases,1,0.0012982186075144407,0.06292917023104501,-0.06163095162353057,0.06163095162353057,other
1,causes_or_increases,2,0.0,0.0,0.0,0.0,other
1,causes_or_increases,3,0.0,0.000487112189291179,-0.000487112189291179,0.000487112189291179,other
1,causes_or_increases,4,0.0,0.0023389460052946668,-0.0023389460052946668,0.0023389460052946668,other
1,causes_or_increases,5,0.0009666242143547419,0.0029598251486438946,-0.0019932009342891526,0.0019932009342891526,other
1,causes_or_increases,6,0.0017848980364262737,0.00198287628642987,-0.0001979782500035963,0.0001979782500035963,other
1,causes_or_increases,7,0.0,0.0,0.0,0.0,other
1,causes_or_increases,8,0.0,0.0017301650036796088,-0.0017301650036796088,0.0017301650036796088,other
1,enables_or_supports,0,0.0011224052128811601,0.0020506449552657124,-0.0009282397423845522,0.0009282397423845522,other
1,enables_or_supports,1,0.0,0.008917217456048258,-0.008917217456048258,0.008917217456048258,other
1,enables_or_supports,2,0.0,0.0,0.0,0.0,other
1,enables_or_supports,3,0.0019685658332116982,0.004209602814954298,-0.0022410369817426,0.0022410369817426,other
1,enables_or_supports,4,0.0,0.002066171048049256,-0.002066171048049256,0.002066171048049256,other
1,enables_or_supports,5,0.0,0.0014595609723512006,-0.0014595609723512006,0.0014595609723512006,other
1,enables_or_supports,6,0.0011785941869761982,0.0007823508959650196,0.0003962432910111786,0.0003962432910111786,other
1,enables_or_supports,7,0.0,0.0030744608087730028,-0.0030744608087730028,0.0030744608087730028,other
1,enables_or_supports,8,0.0,0.0009882325511765104,-0.0009882325511765104,0.0009882325511765104,other
1,expected_to_improve,0,0.0,0.0023602982817788527,-0.0023602982817788527,0.0023602982817788527,other
1,expected_to_improve,1,0.0,0.0003699179990341606,-0.0003699179990341606,0.0003699179990341606,other
1,expected_to_improve,2,0.0020170078163794384,0.0,0.0020170078163794384,0.0020170078163794384,other
1,expected_to_improve,3,0.0022561476197733303,0.0,0.0022561476197733303,0.0022561476197733303,other
1,expected_to_improve,4,0.0,0.0004461899573349363,-0.0004461899573349363,0.0004461899573349363,other
1,expected_to_improve,5,0.0,0.0,0.0,0.0,other
1,expected_to_improve,6,0.0015302251882823806,0.0,0.0015302251882823806,0.0015302251882823806,other
1,expected_to_improve,7,0.0,0.0,0.0,0.0,other
1,expected_to_improve,8,0.0,0.0,0.0,0.0,other
1,reduces_or_prevents,0,0.0,0.0,0.0,0.0,other
1,reduces_or_prevents,1,0.0,0.0,0.0,0.0,other
1,reduces_or_prevents,2,0.0,0.0,0.0,0.0,other
1,reduces_or_prevents,3,0.0026794670952152324,0.0,0.0026794670952152324,0.0026794670952152324,other
1,reduces_or_prevents,4,0.0,0.0,0.0,0.0,other
1,reduces_or_prevents,5,0.0,0.0,0.0,0.0,other
1,reduces_or_prevents,6,0.0015929156353607814,0.0,0.0015929156353607814,0.0015929156353607814,other
1,reduces_or_prevents,7,0.0,0.0,0.0,0.0,other
1,reduces_or_prevents,8,0.0,0.0,0.0,0.0,other
1,requires_or_depends_on,0,0.0,0.0,0.0,0.0,other
1,requires_or_depends_on,1,0.0,0.00032048592689612156,-0.00032048592689612156,0.00032048592689612156,other
1,requires_or_depends_on,2,0.0,0.0,0.0,0.0,other
1,requires_or_depends_on,3,0.0,0.0,0.0,0.0,other
1,requires_or_depends_on,4,0.0,0.0,0.0,0.0,other
1,requires_or_depends_on,5,0.0,0.0015026237995282305,-0.0015026237995282305,0.0015026237995282305,other
